day,open,high,low,close,volumefrom,volumeto
2017-09-16,0.027030000000000002,0.0276,0.026000000000000002,0.026080000000000002,46828.11,1247.7
2017-09-17,0.026080000000000002,0.02621,0.0255,0.025710000000000004,30216.97,780.47
2017-09-18,0.025710000000000004,0.026269999999999998,0.02489,0.02493,47171.6,1194.54
2017-09-19,0.02493,0.02544,0.0241,0.0251,41145.65,1013.4
2017-09-20,0.0251,0.025259999999999998,0.02416,0.02475,22277.72,545.16
2017-09-21,0.02475,0.0249,0.0235,0.023719999999999998,30885.63,744.29
2017-09-22,0.023719999999999998,0.024480000000000002,0.02355,0.0243,22574.13,541.25
2017-09-23,0.0243,0.02456,0.02392,0.02428,21175.26,513.57
2017-09-24,0.02428,0.02474,0.02395,0.02433,14912.84,363.73
2017-09-25,0.02433,0.02447,0.02364,0.023969999999999998,17353.42,416.76
2017-09-26,0.023969999999999998,0.0243,0.0236,0.02402,23948.43,573.49
2017-09-27,0.02402,0.0249,0.02365,0.024419999999999997,38800.06,935.49
2017-09-28,0.024419999999999997,0.024419999999999997,0.02323,0.02341,38296.01,906.44
2017-09-29,0.02341,0.02367,0.0222,0.02273,36589.95,834.39
2017-09-30,0.02273,0.0228,0.0215,0.022080000000000002,38807.26,857.75
2017-10-01,0.022080000000000002,0.02214,0.02112,0.02119,22011.25,476.54
2017-10-02,0.02119,0.021330000000000002,0.02055,0.02081,30016.46,625.92
2017-10-03,0.02081,0.0224,0.0202,0.02168,51129.96,1079.22
2017-10-04,0.02168,0.02194,0.021,0.0214,24917.2,531.96
2017-10-05,0.0214,0.021509999999999998,0.0206,0.021159999999999998,21836.35,460.07
2017-10-06,0.021159999999999998,0.02125,0.020659999999999998,0.02076,18270.93,382.86
2017-10-07,0.02076,0.021159999999999998,0.0205,0.020569999999999998,17979.13,374.09
2017-10-08,0.020569999999999998,0.02069,0.01945,0.01945,28076.07,563.88
2017-10-09,0.01945,0.01963,0.01721,0.01781,60659.8,1122.92
2017-10-10,0.01781,0.018430000000000002,0.01734,0.01824,36124.12,647.1
2017-10-11,0.01824,0.0184,0.01794,0.018090000000000002,21498.11,390.51
2017-10-12,0.018090000000000002,0.01818,0.01598,0.01598,45466.48,764.15
2017-10-13,0.01598,0.017230000000000002,0.0148,0.016819999999999998,102256.0,1628.97
2017-10-14,0.016819999999999998,0.01795,0.01636,0.017159999999999998,33967.77,574.27
2017-10-15,0.017159999999999998,0.0176,0.01656,0.01668,24722.26,421.18
2017-10-16,0.01668,0.01738,0.01645,0.016569999999999998,35173.64,589.02
2017-10-17,0.016569999999999998,0.01747,0.0161,0.01621,38074.98,637.08
2017-10-18,0.01621,0.01687,0.01591,0.01599,39610.66,645.84
2017-10-19,0.01599,0.01637,0.015430000000000001,0.01551,35728.28,565.8
2017-10-20,0.01551,0.0165,0.0149,0.015019999999999999,53910.57,840.86
2017-10-21,0.015019999999999999,0.0151,0.01403,0.0146,54216.49,782.71
2017-10-22,0.0146,0.01515,0.0142,0.01441,56264.01,826.59
2017-10-23,0.01441,0.014740000000000001,0.01411,0.014419999999999999,33996.91,491.5
2017-10-24,0.014419999999999999,0.01635,0.01431,0.01596,64738.07,1006.55
2017-10-25,0.01596,0.0175,0.0152,0.01521,82098.71,1327.89
2017-10-26,0.01521,0.015619999999999998,0.014740000000000001,0.015,33834.94,510.63
2017-10-27,0.015,0.015269999999999999,0.01462,0.015,24157.41,360.53
2017-10-28,0.015,0.01523,0.0148,0.01492,23590.23,353.35
2017-10-29,0.01492,0.01523,0.014280000000000001,0.0143,35084.92,519.67
2017-10-30,0.0143,0.01475,0.01425,0.014490000000000001,33018.78,479.36
2017-10-31,0.014490000000000001,0.01459,0.01354,0.01356,44081.88,620.86
2017-11-01,0.01356,0.01374,0.01255,0.01269,55114.7,724.04
2017-11-02,0.01269,0.012790000000000001,0.01115,0.011770000000000001,116222.43,1389.54
2017-11-03,0.011770000000000001,0.0125,0.01145,0.01222,61617.34,736.29
2017-11-04,0.01222,0.01248,0.01157,0.01182,36228.01,433.41
2017-11-05,0.01182,0.01192,0.01138,0.01165,37982.64,442.97
2017-11-06,0.01165,0.0146,0.011590000000000001,0.01459,118526.0,1562.34
2017-11-07,0.01459,0.01489,0.01325,0.01385,106411.14,1489.34
2017-11-08,0.01385,0.01565,0.01287,0.01524,153208.96,2172.76
2017-11-09,0.01524,0.01725,0.015,0.01687,109182.67,1766.03
2017-11-10,0.01687,0.017,0.0155,0.01601,110570.2,1794.25
2017-11-11,0.01601,0.02,0.01593,0.01886,139761.49,2536.21
2017-11-12,0.01886,0.0219,0.018340000000000002,0.02107,210517.22,4194.89
2017-11-13,0.02107,0.0225,0.01825,0.01891,162056.67,3242.91
2017-11-14,0.01891,0.019,0.0174,0.01846,63611.09,1166.22
2017-11-15,0.01846,0.01849,0.01621,0.01661,75321.71,1286.41
2017-11-16,0.01661,0.01766,0.0147,0.01525,91845.21,1475.78
2017-11-17,0.01525,0.0165,0.01494,0.0165,49540.07,779.21
2017-11-18,0.0165,0.01753,0.01609,0.016819999999999998,79512.87,1336.73
2017-11-19,0.016819999999999998,0.017240000000000002,0.01566,0.016130000000000002,47540.59,785.55
2017-11-20,0.016130000000000002,0.01722,0.01599,0.01652,50526.09,843.95
2017-11-21,0.01652,0.0176,0.0165,0.01757,62177.98,1055.58
2017-11-22,0.01757,0.02105,0.01728,0.02005,165472.28,3172.4
2017-11-23,0.02005,0.021,0.0191,0.01968,87067.81,1736.47
2017-11-24,0.01968,0.019969999999999998,0.01876,0.01929,51334.32,995.4
2017-11-25,0.01929,0.0201,0.01901,0.01913,44531.95,866.4
2017-11-26,0.01913,0.01929,0.01708,0.0175,59057.9,1057.51
2017-11-27,0.0175,0.01778,0.016659999999999998,0.01778,52917.27,907.36
2017-11-28,0.01778,0.02,0.01766,0.01983,128792.97,2405.07
2017-11-29,0.01983,0.02009,0.0169,0.0171,140806.17,2545.81
2017-11-30,0.0171,0.01873,0.0167,0.017519999999999997,90694.98,1595.61
2017-12-01,0.017519999999999997,0.018119999999999997,0.0171,0.017419999999999998,50397.27,885.64
2017-12-02,0.017419999999999998,0.0185,0.016909999999999998,0.018359999999999998,39614.22,692.8
2017-12-03,0.018359999999999998,0.01882,0.01715,0.017490000000000002,63052.61,1126.27
2017-12-04,0.017490000000000002,0.018000000000000002,0.017240000000000002,0.01796,30071.2,528.02
2017-12-05,0.01796,0.02125,0.01782,0.0211,148690.26,2914.46
2017-12-06,0.0211,0.0225,0.01807,0.0186,259790.19,5480.29
2017-12-07,0.0186,0.0197,0.01522,0.01542,194690.09,3308.84
2017-12-08,0.01542,0.0179,0.01455,0.016569999999999998,117933.39,1920.43
2017-12-09,0.016569999999999998,0.01904,0.01627,0.0173,73892.93,1310.37
2017-12-10,0.0173,0.0181,0.01573,0.016069999999999997,58091.08,966.83
2017-12-11,0.016069999999999997,0.01658,0.0155,0.01653,63289.36,1005.46
2017-12-12,0.01653,0.018619999999999998,0.01653,0.018000000000000002,107253.93,1866.69
2017-12-13,0.018000000000000002,0.019880000000000002,0.01725,0.01854,107335.22,1997.99
2017-12-14,0.01854,0.02048,0.01835,0.01959,111804.38,2163.62
2017-12-15,0.01959,0.01959,0.0165,0.01766,83015.49,1454.42
2017-12-16,0.01766,0.01859,0.01635,0.01683,64094.93,1124.5
2017-12-17,0.01683,0.018680000000000002,0.01669,0.01825,92671.37,1644.73
2017-12-18,0.01825,0.01975,0.01781,0.0196,67659.81,1270.23
2017-12-19,0.0196,0.021,0.01935,0.0205,97210.13,1961.11
2017-12-20,0.0205,0.0288,0.01969,0.028669999999999998,302745.53,7343.02
2017-12-21,0.028669999999999998,0.0289,0.02468,0.026719999999999997,114225.32,3052.39
2017-12-22,0.026719999999999997,0.02673,0.02071,0.02395,171614.15,4061.34
2017-12-23,0.02395,0.025580000000000002,0.0236,0.02453,59307.88,1476.56
2017-12-24,0.02453,0.0255,0.0235,0.024390000000000002,53771.45,1300.42
2017-12-25,0.024390000000000002,0.0249,0.02395,0.02446,28806.37,704.93
2017-12-26,0.02446,0.02453,0.02198,0.02277,48525.4,1111.48
2017-12-27,0.02277,0.02495,0.02277,0.02434,53866.31,1296.64
2017-12-28,0.02434,0.02509,0.0231,0.02452,32518.45,791.77
2017-12-29,0.02452,0.02504,0.0238,0.02444,47482.66,1155.15
2017-12-30,0.02444,0.02495,0.0236,0.02435,45008.61,1095.22
2017-12-31,0.02435,0.02479,0.02376,0.023819999999999997,28429.91,690.56
2018-01-01,0.023819999999999997,0.0256,0.02376,0.025269999999999997,30096.68,746.02
2018-01-02,0.025269999999999997,0.0269,0.02304,0.02474,94798.18,2406.35
2018-01-03,0.02474,0.026000000000000002,0.023880000000000002,0.02541,43842.96,1099.73
2018-01-04,0.02541,0.025830000000000002,0.02426,0.024480000000000002,40998.74,1028.87
2018-01-05,0.024480000000000002,0.0246,0.02065,0.02108,62951.44,1412.65
2018-01-06,0.02108,0.023569999999999997,0.0205,0.02289,51703.0,1149.24
2018-01-07,0.02289,0.025490000000000002,0.02289,0.02455,70082.14,1722.15
2018-01-08,0.02455,0.0273,0.0244,0.0268,46464.64,1193.14
2018-01-09,0.0268,0.02962,0.02621,0.0284,101828.39,2901.06
2018-01-10,0.0284,0.029210000000000003,0.027039999999999998,0.02719,55581.52,1551.9
2018-01-11,0.02719,0.02847,0.02623,0.026539999999999998,42376.23,1148.45
2018-01-12,0.026539999999999998,0.0284,0.0262,0.02825,28819.9,782.71
2018-01-13,0.02825,0.02999,0.02777,0.029289999999999997,53527.37,1555.0
2018-01-14,0.029289999999999997,0.030560000000000004,0.0286,0.028919999999999998,35518.37,1043.09
2018-01-15,0.028919999999999998,0.03168,0.0286,0.03032,59318.28,1794.68
2018-01-16,0.03032,0.031889999999999995,0.025330000000000002,0.027999999999999997,133672.38,3885.38
2018-01-17,0.027999999999999997,0.0294,0.02555,0.0287,70987.3,1949.67
2018-01-18,0.0287,0.0293,0.027410000000000004,0.02783,49830.91,1421.02
2018-01-19,0.02783,0.03211,0.02767,0.03155,53979.12,1595.33
2018-01-20,0.03155,0.03215,0.0295,0.030060000000000003,64876.48,2005.21
2018-01-21,0.030060000000000003,0.0306,0.0295,0.030019999999999998,25568.57,766.5
2018-01-22,0.030019999999999998,0.030119999999999997,0.0284,0.029089999999999998,35758.48,1044.35
2018-01-23,0.029089999999999998,0.02932,0.027710000000000002,0.02847,30331.79,865.96
2018-01-24,0.02847,0.02891,0.02798,0.02805,14979.79,424.88
2018-01-25,0.02805,0.028380000000000002,0.027719999999999998,0.02837,13485.49,377.11
2018-01-26,0.02837,0.029419999999999998,0.02777,0.0292,34840.5,997.53
2018-01-27,0.0292,0.029310000000000003,0.0281,0.02825,16983.61,487.05
2018-01-28,0.02825,0.02887,0.0277,0.02815,20190.43,568.32
2018-01-29,0.02815,0.0285,0.027780000000000003,0.02802,15604.9,438.01
2018-01-30,0.02802,0.02825,0.0267,0.02712,30610.11,840.67
2018-01-31,0.02712,0.027819999999999998,0.02655,0.026619999999999998,19772.08,535.29
2018-02-01,0.026619999999999998,0.02743,0.0261,0.0264,25439.65,681.13
2018-02-02,0.0264,0.0277,0.02384,0.02658,53388.95,1398.05
2018-02-03,0.02658,0.027780000000000003,0.0262,0.0275,21124.93,572.26
2018-02-04,0.0275,0.0277,0.0263,0.02661,22134.1,600.72
2018-02-05,0.02661,0.026739999999999996,0.02481,0.025889999999999996,42373.88,1088.81
2018-02-06,0.025889999999999996,0.02731,0.02435,0.027239999999999997,55519.0,1418.69
2018-02-07,0.027239999999999997,0.02795,0.02595,0.027219999999999998,34389.77,932.73
2018-02-08,0.027219999999999998,0.0301,0.027219999999999998,0.029960000000000004,38483.07,1106.6
2018-02-09,0.029960000000000004,0.03045,0.0289,0.02965,26147.53,774.67
2018-02-10,0.02965,0.029939999999999998,0.02883,0.02889,23812.77,700.98
2018-02-11,0.02889,0.028980000000000002,0.027569999999999997,0.02822,20294.16,574.45
2018-02-12,0.02822,0.028710000000000003,0.027589999999999996,0.027760000000000003,14513.07,407.7
2018-02-13,0.027760000000000003,0.027860000000000003,0.027000000000000003,0.027239999999999997,19217.36,524.44
2018-02-14,0.027239999999999997,0.0293,0.027239999999999997,0.02889,32950.36,935.03
2018-02-15,0.02889,0.0298,0.027510000000000003,0.0295,26777.54,762.28
2018-02-16,0.0295,0.02967,0.0281,0.02882,18022.38,517.45
2018-02-17,0.02882,0.0305,0.0287,0.028919999999999998,26894.91,801.03
2018-02-18,0.028919999999999998,0.02912,0.027999999999999997,0.028260000000000004,14652.68,417.21
2018-02-19,0.028260000000000004,0.02899,0.02797,0.028010000000000004,9848.1,278.57
2018-02-20,0.028010000000000004,0.02808,0.02635,0.0265,17903.53,486.19
2018-02-21,0.0265,0.029660000000000002,0.02605,0.02939,41351.27,1162.94
2018-02-22,0.02939,0.02939,0.0277,0.02779,23940.32,676.48
2018-02-23,0.02779,0.028460000000000003,0.027000000000000003,0.02737,23051.61,636.72
2018-02-24,0.02737,0.028210000000000002,0.02695,0.02756,22782.34,630.38
2018-02-25,0.02756,0.028960000000000003,0.02755,0.028960000000000003,9761.78,275.7
2018-02-26,0.028960000000000003,0.028999999999999998,0.02785,0.0282,20199.49,573.34
2018-02-27,0.0282,0.028999999999999998,0.0277,0.02814,12849.77,362.86
2018-02-28,0.02814,0.028260000000000004,0.02727,0.027460000000000002,13878.88,383.57
2018-03-01,0.027460000000000002,0.0287,0.02721,0.02864,15775.79,441.32
