day,open,high,low,close,volumefrom,volumeto
2017-08-01,3.064e-05,3.353e-05,2.8999999999999997e-05,3.313e-05,2486438.94,79.79
2017-08-02,3.313e-05,3.456e-05,2.797e-05,3.409e-05,4485400.58,144.88
2017-08-03,3.409e-05,3.45e-05,3.201e-05,3.267e-05,1010317.09,33.33
2017-08-04,3.267e-05,3.296e-05,3.1e-05,3.295e-05,1869945.44,59.86
2017-08-05,3.295e-05,3.296e-05,3.004e-05,3.269e-05,2046138.27,64.33
2017-08-06,3.269e-05,3.3e-05,3.104e-05,3.271e-05,696621.5,22.48
2017-08-07,3.271e-05,3.3100000000000005e-05,3.171e-05,3.196e-05,1079941.21,34.78
2017-08-08,3.196e-05,3.35e-05,3.1e-05,3.3e-05,1505336.23,48.33
2017-08-09,3.3e-05,3.43e-05,3.178e-05,3.407e-05,1167818.78,38.38
2017-08-10,3.407e-05,3.41e-05,3.299e-05,3.353e-05,1107629.49,37.22
2017-08-11,3.353e-05,3.939e-05,3.338e-05,3.34e-05,5234392.44,188.86
2017-08-12,3.34e-05,3.591e-05,2.95e-05,3.191e-05,3047059.86,98.89
2017-08-13,3.191e-05,3.349e-05,3.113e-05,3.21e-05,1837193.12,58.65
2017-08-14,3.21e-05,3.212e-05,2.9299999999999997e-05,3.13e-05,1709406.68,52.09
2017-08-15,3.13e-05,3.201e-05,2.927e-05,3.201e-05,1604462.06,49.36
2017-08-16,3.201e-05,3.248e-05,2.934e-05,3.2e-05,1261210.01,38.94
2017-08-17,3.2e-05,3.5e-05,2.98e-05,3.4200000000000005e-05,1601009.34,51.66
2017-08-18,3.4200000000000005e-05,3.904e-05,3.276e-05,3.401e-05,9559276.76,342.56
2017-08-19,3.401e-05,3.74e-05,3.196e-05,3.253e-05,4041952.03,136.87
2017-08-20,3.253e-05,3.362e-05,3.206e-05,3.243e-05,1164955.76,38.4
2017-08-21,3.243e-05,3.346e-05,3.2e-05,3.203e-05,2355147.76,76.74
2017-08-22,3.203e-05,3.298e-05,3.005e-05,3.086e-05,2613858.46,82.04
2017-08-23,3.086e-05,3.125e-05,2.909e-05,2.9999999999999997e-05,1436936.87,43.13
2017-08-24,2.9999999999999997e-05,3.0299999999999998e-05,2.936e-05,2.981e-05,727993.94,21.85
2017-08-25,2.981e-05,3.34e-05,2.935e-05,3.049e-05,2438280.92,75.87
2017-08-26,3.049e-05,3.074e-05,2.928e-05,2.987e-05,1373965.66,41.04
2017-08-27,2.987e-05,2.989e-05,2.911e-05,2.938e-05,991793.1,29.27
2017-08-28,2.938e-05,2.98e-05,2.865e-05,2.905e-05,1419761.06,41.6
2017-08-29,2.905e-05,2.937e-05,2.633e-05,2.665e-05,3127355.26,87.59
2017-08-30,2.665e-05,2.72e-05,2.543e-05,2.673e-05,1795373.05,47.05
2017-08-31,2.673e-05,2.742e-05,2.4299999999999998e-05,2.495e-05,2047647.34,52.22
2017-09-01,2.495e-05,2.537e-05,2.041e-05,2.401e-05,5281016.53,125.46
2017-09-02,2.401e-05,2.4299999999999998e-05,2.252e-05,2.271e-05,989193.42,23.22
2017-09-03,2.271e-05,2.786e-05,2e-05,2.335e-05,6457188.18,154.73
2017-09-04,2.335e-05,2.6000000000000002e-05,2.075e-05,2.191e-05,3764660.81,87.55
2017-09-05,2.191e-05,2.424e-05,2.077e-05,2.17e-05,3453068.7,74.66
2017-09-06,2.17e-05,2.23e-05,2.123e-05,2.178e-05,1549629.23,33.66
2017-09-07,2.178e-05,2.3100000000000002e-05,2.1e-05,2.239e-05,1374202.19,30.17
2017-09-08,2.239e-05,2.239e-05,2.073e-05,2.092e-05,1183145.2,25.37
2017-09-09,2.092e-05,2.18e-05,2.092e-05,2.158e-05,576620.56,12.29
2017-09-10,2.158e-05,2.18e-05,1.9e-05,1.987e-05,2284560.82,47.0
2017-09-11,1.987e-05,2.0600000000000003e-05,1.977e-05,2e-05,1127552.08,22.69
2017-09-12,2e-05,2.229e-05,2e-05,2.166e-05,2212928.94,46.97
2017-09-13,2.166e-05,2.58e-05,2.1e-05,2.102e-05,7601531.72,174.24
2017-09-14,2.102e-05,2.351e-05,2.017e-05,2.023e-05,3270197.39,68.94
2017-09-15,2.023e-05,2.176e-05,1.8e-05,1.874e-05,3699645.17,73.1
2017-09-16,1.874e-05,2e-05,1.83e-05,1.947e-05,819759.07,15.52
2017-09-17,1.947e-05,2.094e-05,1.812e-05,1.932e-05,951121.72,18.74
2017-09-18,1.932e-05,1.954e-05,1.895e-05,1.928e-05,494175.32,9.48
2017-09-19,1.928e-05,1.985e-05,1.877e-05,1.926e-05,686868.48,13.31
2017-09-20,1.926e-05,1.991e-05,1.893e-05,1.925e-05,623607.6,12.02
2017-09-21,1.925e-05,2.05e-05,1.888e-05,1.941e-05,699915.74,13.98
2017-09-22,1.941e-05,2.001e-05,1.821e-05,1.899e-05,1233261.42,23.31
2017-09-23,1.899e-05,1.922e-05,1.853e-05,1.894e-05,307175.88,5.8
2017-09-24,1.894e-05,1.916e-05,1.833e-05,1.841e-05,415924.75,7.78
2017-09-25,1.841e-05,1.987e-05,1.836e-05,1.949e-05,831284.53,16.0
2017-09-26,1.949e-05,1.995e-05,1.875e-05,1.923e-05,321122.85,6.19
2017-09-27,1.923e-05,1.954e-05,1.875e-05,1.891e-05,472522.51,9.04
2017-09-28,1.891e-05,1.937e-05,1.866e-05,1.896e-05,498684.35,9.46
2017-09-29,1.896e-05,1.925e-05,1.83e-05,1.893e-05,418313.38,7.86
2017-09-30,1.893e-05,1.917e-05,1.841e-05,1.858e-05,413162.18,7.74
2017-10-01,1.858e-05,1.884e-05,1.835e-05,1.839e-05,314220.1,5.83
2017-10-02,1.839e-05,1.859e-05,1.738e-05,1.8e-05,914783.82,16.47
2017-10-03,1.8e-05,1.818e-05,1.539e-05,1.549e-05,707781.66,11.67
2017-10-04,1.549e-05,1.6e-05,1.53e-05,1.53e-05,503774.47,7.92
2017-10-05,1.53e-05,1.539e-05,1.379e-05,1.429e-05,1182265.09,17.09
2017-10-06,1.429e-05,1.454e-05,1.226e-05,1.422e-05,2966675.31,39.81
2017-10-07,1.422e-05,1.826e-05,1.356e-05,1.805e-05,3164340.12,47.86
2017-10-08,1.805e-05,1.9600000000000002e-05,1.324e-05,1.353e-05,4133582.46,66.78
2017-10-09,1.353e-05,1.415e-05,1.256e-05,1.297e-05,1044674.98,13.86
2017-10-10,1.297e-05,1.419e-05,1.25e-05,1.349e-05,1174080.64,15.57
2017-10-11,1.349e-05,1.418e-05,1.301e-05,1.412e-05,1006513.23,13.6
2017-10-12,1.412e-05,1.488e-05,1.256e-05,1.276e-05,1401913.51,18.84
2017-10-13,1.276e-05,1.28e-05,1.136e-05,1.167e-05,1279329.56,15.39
2017-10-14,1.167e-05,1.202e-05,1.131e-05,1.179e-05,785200.72,9.17
2017-10-15,1.179e-05,1.21e-05,1.138e-05,1.209e-05,570045.33,6.67
2017-10-16,1.209e-05,1.21e-05,1.1400000000000001e-05,1.162e-05,886217.39,10.45
2017-10-17,1.162e-05,1.278e-05,1.1599999999999999e-05,1.247e-05,985375.99,12.04
2017-10-18,1.247e-05,1.496e-05,1.233e-05,1.268e-05,1508219.97,20.11
2017-10-19,1.268e-05,1.315e-05,1.199e-05,1.209e-05,543378.7,6.69
2017-10-20,1.209e-05,1.27e-05,1.128e-05,1.129e-05,605455.09,7.09
2017-10-21,1.129e-05,1.161e-05,1.09e-05,1.099e-05,697249.08,7.74
2017-10-22,1.099e-05,1.1599999999999999e-05,1.09e-05,1.138e-05,351543.31,3.94
2017-10-23,1.138e-05,1.149e-05,1.102e-05,1.11e-05,694217.22,7.74
2017-10-24,1.11e-05,1.997e-05,1.052e-05,1.699e-05,10268024.47,151.09
2017-10-25,1.699e-05,1.897e-05,1.4800000000000002e-05,1.545e-05,6316807.08,105.17
