day,open,high,low,close,volumefrom,volumeto
2017-06-01,0.000522,0.0005740000000000001,0.0005045,0.0005696000000000001,1186281.56,636.83
2017-06-02,0.0005696000000000001,0.000596,0.00047510000000000006,0.0005572999999999999,1462444.07,805.12
2017-06-03,0.0005572999999999999,0.0005769999999999999,0.0005021,0.000528,1383161.5,742.49
2017-06-04,0.000528,0.000528,0.000528,0.000528,0.0,0.0
2017-06-05,0.0005601,0.0007,0.0005497000000000001,0.0006899,3146358.58,1964.68
2017-06-06,0.0006899,0.000813,0.0005717000000000001,0.0007263,7523870.59,5265.08
2017-06-07,0.0007263,0.001251,0.0007165,0.0008471,18156311.23,17677.01
2017-06-08,0.0008471,0.001169,0.0008300000000000001,0.001126,7086161.06,6981.47
2017-06-09,0.001126,0.00139,0.001038,0.00135,7477611.62,8790.9
2017-06-10,0.00135,0.0016,0.00121,0.00128,9038813.45,12593.38
2017-06-11,0.00128,0.0013800000000000002,0.001044,0.0013130000000000001,4666443.87,5664.79
2017-06-12,0.0013130000000000001,0.001317,0.0011,0.001219,3132216.06,3740.57
2017-06-13,0.001219,0.00141,0.001169,0.001351,2563697.17,3367.54
2017-06-14,0.001351,0.001368,0.001198,0.001361,2032813.98,2630.27
2017-06-15,0.001361,0.001362,0.0011,0.001261,2123033.6,2575.8
2017-06-16,0.001261,0.001312,0.001183,0.00121,786347.9,981.95
2017-06-17,0.00121,0.001282,0.00115,0.001186,1239222.03,1500.92
2017-06-18,0.001186,0.001314,0.001161,0.001245,1338671.54,1638.78
2017-06-19,0.001245,0.00132,0.001209,0.0012439999999999999,1282618.31,1615.56
2017-06-20,0.0012439999999999999,0.001389,0.0011099999999999999,0.001248,2138236.8,2761.79
2017-06-21,0.001248,0.0013,0.00116,0.0012,979572.02,1193.75
2017-06-22,0.0012,0.001285,0.0011710000000000002,0.0012369999999999998,511282.66,625.24
2017-06-23,0.0012369999999999998,0.001243,0.001173,0.001213,590798.27,709.68
2017-06-24,0.001213,0.001283,0.0012,0.0012490000000000001,615577.04,768.12
2017-06-25,0.0012490000000000001,0.001279,0.001102,0.001187,988473.98,1179.41
2017-06-26,0.001187,0.0011970000000000001,0.0008150000000000001,0.001131,1365683.78,1451.21
2017-06-27,0.001131,0.001131,0.0009,0.001082,1111748.28,1121.5
2017-06-28,0.001082,0.0011970000000000001,0.0009765,0.001139,1165691.56,1278.03
2017-06-29,0.001139,0.001143,0.001007,0.00106,677989.3,731.77
2017-06-30,0.00106,0.001158,0.000852,0.0010220000000000001,1105373.14,1139.9
2017-07-01,0.0010220000000000001,0.0010279999999999998,0.0008889,0.0009486000000000001,491338.74,475.88
2017-07-02,0.0009486000000000001,0.001141,0.0008666,0.001023,1040155.95,1041.28
2017-07-03,0.001023,0.001034,0.0009568999999999999,0.0009654999999999999,395469.77,390.19
2017-07-04,0.0009654999999999999,0.00103,0.0009591000000000001,0.0009735,472725.66,467.19
2017-07-05,0.0009735,0.0009872,0.0009347999999999998,0.00095,270942.86,260.57
2017-07-06,0.00095,0.001106,0.0009345000000000001,0.0009618000000000001,992497.76,1015.05
2017-07-07,0.0009618000000000001,0.0009687999999999999,0.0008767000000000001,0.0009048999999999999,822323.3,754.3
2017-07-08,0.0009048999999999999,0.0009093,0.0006998999999999999,0.000874,975228.92,823.44
2017-07-09,0.000874,0.000895,0.0008105,0.0008238999999999999,296762.74,252.91
2017-07-10,0.0008238999999999999,0.0008281,0.0005512000000000001,0.0006895,1415653.88,992.92
2017-07-11,0.0006895,0.0006900000000000001,0.00057,0.0006226,1181052.84,741.66
2017-07-12,0.0006226,0.0007574,0.0005889,0.000733,929440.85,634.28
2017-07-13,0.000733,0.0008455,0.0007182,0.0007497000000000001,785529.92,599.59
2017-07-14,0.0007497000000000001,0.0007497000000000001,0.0006522,0.0007013999999999999,636374.79,444.26
2017-07-15,0.0007013999999999999,0.0007428,0.0006791000000000001,0.0006979,553521.31,389.87
2017-07-16,0.0006979,0.000732,0.000625,0.0007273,562855.61,384.78
2017-07-17,0.0007273,0.0008699999999999999,0.0006886,0.0008,708915.15,538.14
2017-07-18,0.0008,0.0008079000000000001,0.0006900000000000001,0.0007687,810455.43,598.54
2017-07-19,0.0007687,0.00082,0.0007166000000000001,0.0007174999999999999,487465.62,368.19
2017-07-20,0.0007174999999999999,0.0007541000000000001,0.0006714,0.0006908999999999999,593240.74,425.31
2017-07-21,0.0006908999999999999,0.0007289,0.0006721,0.0006997999999999999,418215.23,291.65
2017-07-22,0.0006997999999999999,0.0008014,0.0006856,0.0007727000000000001,383462.04,283.71
2017-07-23,0.0007727000000000001,0.0007835,0.0007184,0.0007712000000000001,453856.64,339.79
2017-07-24,0.0007712000000000001,0.00084,0.000743,0.0008099,413353.13,326.48
