day,open,high,low,close,volumefrom,volumeto
2017-08-27,4354.95,4398.0,4249.39,4321.67,4571.92,19834126.8
2017-08-28,4321.67,4399.99,4170.0,4380.01,7576.52,32545023.35
2017-08-29,4380.01,4650.0,4336.0,4590.0,7031.46,31731117.59
2017-08-30,4590.0,4632.2,4465.9,4573.4,5103.45,23301637.14
2017-08-31,4573.4,4742.42,4563.94,4715.15,5067.9,23674014.45
2017-09-01,4715.15,4900.0,4664.63,4899.0,8580.82,41097283.81
2017-09-02,4899.0,4950.0,4361.18,4511.0,19242.74,88392069.25
2017-09-03,4511.0,4730.0,4330.0,4604.23,9740.83,44210532.85
2017-09-04,4604.23,4609.41,4021.8,4209.0,19041.13,81143970.49
2017-09-05,4209.0,4472.35,3910.0,4385.96,14307.35,59677665.57
2017-09-06,4385.96,4630.58,4349.1,4589.01,8406.45,37809073.01
2017-09-07,4589.01,4685.12,4447.22,4613.67,6246.07,28549190.72
2017-09-08,4613.67,4678.1,4050.0,4301.08,17232.67,74333009.0
2017-09-09,4301.08,4377.6,4150.0,4321.06,5837.31,24954219.88
2017-09-10,4321.06,4322.93,3973.66,4230.0,8966.54,37179210.49
2017-09-11,4230.0,4370.0,4120.79,4200.21,6531.58,27553255.91
2017-09-12,4200.21,4376.4,4050.72,4143.79,7631.12,32173346.17
2017-09-13,4143.79,4158.54,3738.0,3864.0,15271.79,59612219.13
2017-09-14,3864.0,3931.34,3203.0,3225.0,27407.99,96529447.33
2017-09-15,3225.0,3817.75,2927.4,3696.0,41018.1,139085196.36
2017-09-16,3696.0,3895.0,3504.76,3686.2,13746.87,50682249.46
2017-09-17,3686.2,3772.0,3470.11,3678.0,8046.02,29227813.54
2017-09-18,3678.0,4114.28,3671.0,4078.0,11106.47,43736099.72
2017-09-19,4078.0,4109.7,3830.0,3900.0,8429.78,33270866.89
2017-09-20,3900.0,4048.47,3831.1,3875.96,5290.83,20854052.9
2017-09-21,3875.96,3918.21,3558.0,3600.0,9740.72,36385706.87
2017-09-22,3600.0,3745.38,3490.21,3590.0,8598.08,31002271.15
2017-09-23,3590.0,3811.0,3556.0,3785.0,4836.32,18025796.25
2017-09-24,3785.0,3802.27,3612.28,3659.45,2928.89,10813730.81
2017-09-25,3659.45,3975.33,3655.88,3925.96,6350.45,24453496.93
2017-09-26,3925.96,3990.9,3845.0,3880.73,3887.1,15241045.13
2017-09-27,3880.73,4234.26,3879.0,4202.0,6990.82,28524464.14
2017-09-28,4202.0,4278.0,4110.0,4190.01,6198.0,26004536.4
2017-09-29,4190.01,4245.0,4010.1,4168.07,5877.59,24262009.8
2017-09-30,4168.07,4390.0,4164.0,4365.0,3719.7,16027819.75
2017-10-01,4365.0,4421.0,4255.51,4412.79,2998.23,12989541.58
2017-10-02,4412.79,4487.0,4358.0,4401.0,3720.45,16448630.64
2017-10-03,4401.0,4434.01,4216.0,4308.88,4091.63,17576327.91
2017-10-04,4308.88,4350.84,4173.31,4213.3,2862.53,12134432.38
2017-10-05,4213.3,4368.59,4131.0,4317.07,3304.73,14069104.42
2017-10-06,4317.07,4423.75,4298.32,4371.64,2212.4,9663683.94
2017-10-07,4371.64,4480.0,4314.0,4440.0,2869.74,12540675.85
2017-10-08,4440.0,4633.39,4420.72,4611.0,4341.02,19725509.29
2017-10-09,4611.0,4888.0,4553.13,4787.66,6046.93,28512406.0
2017-10-10,4787.66,4939.13,4714.83,4770.0,4556.88,22015201.53
2017-10-11,4770.0,4875.48,4720.0,4820.0,2357.87,11326143.85
2017-10-12,4820.0,5444.37,4820.0,5441.55,8165.1,42412144.44
2017-10-13,5441.55,5862.0,5385.6,5646.63,11605.08,65474594.62
2017-10-14,5646.63,5850.0,5560.18,5832.73,3567.27,20346092.27
2017-10-15,5832.73,5880.87,5434.14,5715.0,6572.32,36755074.0
2017-10-16,5715.0,5800.0,5565.0,5765.0,5497.55,31234581.49
2017-10-17,5765.0,5780.11,5512.68,5609.39,4285.58,24070557.58
2017-10-18,5609.39,5609.39,5100.0,5563.0,7989.88,42728638.5
2017-10-19,5563.0,5737.91,5495.87,5696.65,3978.15,22467810.14
2017-10-20,5696.65,6095.0,5600.09,5992.0,5368.23,31671110.6
2017-10-21,5992.0,6180.0,5865.0,6009.34,5597.02,33916718.48
2017-10-22,6009.34,6070.0,5707.36,5963.68,4998.38,29397655.89
2017-10-23,5963.68,6059.0,5500.0,5900.0,6774.53,39264109.49
2017-10-24,5900.0,5900.0,5460.0,5508.76,7083.69,39942309.39
2017-10-25,5508.76,5745.0,5362.39,5709.31,4282.43,23695905.62
2017-10-26,5709.31,5968.0,5669.1,5880.0,4195.15,24489995.61
2017-10-27,5880.0,5999.0,5683.18,5756.51,3102.75,18054468.29
2017-10-28,5756.51,5870.32,5641.0,5719.0,1931.7,11070228.5
2017-10-29,5719.0,6248.63,5670.0,6155.0,5545.15,33176735.61
2017-10-30,6155.0,6246.08,6004.4,6125.0,2862.98,17545716.86
2017-10-31,6125.0,6475.44,6091.09,6450.02,3829.37,24118456.12
2017-11-01,6450.02,6739.79,6351.0,6739.79,4721.9,30821269.44
2017-11-02,6739.79,7281.43,6607.3,7025.0,10748.35,74401788.91
2017-11-03,7025.0,7438.63,6921.24,7124.36,5919.59,42603430.78
2017-11-04,7124.36,7440.0,6864.16,7366.0,5099.93,36762707.58
2017-11-05,7366.0,7599.0,7250.3,7379.17,4322.23,32231637.4
2017-11-06,7379.17,7420.0,6908.51,6929.97,6588.71,47092577.36
2017-11-07,6929.97,7251.0,6929.97,7084.87,4117.55,29114065.74
2017-11-08,7084.87,7771.0,7000.0,7410.0,9304.06,68447769.29
2017-11-09,7410.0,7442.0,6955.48,7020.0,6184.85,44561094.13
2017-11-10,7020.0,7277.39,6315.0,6543.2,13449.77,90827394.14
2017-11-11,6543.2,6800.0,6150.0,6300.0,12817.55,82349719.45
2017-11-12,6300.0,6549.0,5151.0,5835.0,28336.76,170040869.59
2017-11-13,5835.0,6701.99,5773.22,6475.78,18072.32,113649124.66
2017-11-14,6475.78,6688.0,6299.36,6554.92,6785.76,44315475.66
2017-11-15,6554.92,7298.35,6554.92,7275.12,9572.66,67128214.47
2017-11-16,7275.12,7980.0,7082.13,7858.0,11103.86,83626670.64
2017-11-17,7858.0,8022.0,7511.0,7687.51,8946.19,69824314.89
2017-11-18,7687.51,7855.18,7413.0,7770.0,5862.05,44817158.42
2017-11-19,7770.0,8131.3,7650.0,8060.0,5244.93,41462129.38
2017-11-20,8060.0,8299.75,7951.0,8249.0,4201.59,34280280.99
2017-11-21,8249.0,8389.17,7807.0,8107.0,8320.61,67393997.55
2017-11-22,8107.0,8319.0,8077.82,8213.65,4371.91,35871100.19
2017-11-23,8213.65,8268.31,8000.0,8000.0,5505.68,44926073.52
2017-11-24,8000.0,8338.58,7890.0,8198.93,7086.68,57726796.51
2017-11-25,8198.93,8710.0,8144.52,8709.0,6589.41,55753752.55
2017-11-26,8709.0,9350.0,8683.0,9284.34,7658.58,69116873.94
2017-11-27,9284.34,9730.0,9211.0,9711.0,8362.81,79743097.65
2017-11-28,9711.0,9951.43,9600.0,9879.97,6232.04,61246815.57
2017-11-29,9879.97,11447.1,8700.0,9702.0,25162.04,255694366.39
2017-11-30,9702.0,10570.1,8861.0,9907.68,14375.63,139091071.86
2017-12-01,9907.68,10829.59,9350.3,10699.89,7561.24,76715777.34
2017-12-02,10699.89,11197.81,10595.01,10895.79,6726.61,73453885.35
2017-12-03,10895.79,11847.88,10465.0,11175.0,10502.68,118265649.11
2017-12-04,11175.0,11600.0,10800.82,11600.0,5497.92,62134737.34
2017-12-05,11600.0,11867.0,11411.71,11665.14,4869.06,56783902.3
2017-12-06,11665.14,13666.0,11641.0,13580.91,11194.93,141297888.01
2017-12-07,13580.91,16672.0,13092.27,16563.51,16534.35,244169690.65
2017-12-08,16563.51,17200.0,13900.0,15847.68,14970.35,230420652.32
2017-12-09,15847.68,16234.14,12919.0,14690.22,9538.41,137360332.4
2017-12-10,14690.22,16000.0,12700.01,14906.01,11357.2,162397487.41
2017-12-11,14906.01,17450.0,14906.0,16478.96,8641.58,141877409.2
2017-12-12,16478.96,16980.0,15667.0,16228.0,8795.89,144285571.1
2017-12-13,16228.0,16530.0,15100.0,15907.0,9412.2,150292580.36
2017-12-14,15907.0,16668.0,15451.0,16401.53,8540.16,137992588.73
2017-12-15,16401.53,18000.0,16300.0,17540.0,8627.32,150193595.85
2017-12-16,17540.0,19764.79,17251.0,19223.0,6356.85,117335298.74
2017-12-17,19223.0,19903.44,18569.64,18959.2,7282.77,140092326.45
2017-12-18,18959.2,19200.0,17805.44,18930.53,8225.57,152446347.02
2017-12-19,18930.53,19000.0,16502.0,17310.0,10880.43,193311486.53
2017-12-20,17310.0,17835.0,15550.0,16470.0,14188.45,234537121.85
2017-12-21,16470.0,17375.99,14500.0,15293.0,11868.54,186951564.07
2017-12-22,15293.0,15519.79,11362.39,13247.06,29968.89,396038503.84
2017-12-23,13247.06,14940.0,13000.0,13830.0,11453.34,162555092.93
2017-12-24,13830.0,13999.0,11703.14,13517.0,13389.67,172488515.64
2017-12-25,13517.0,14300.0,12702.85,13638.0,6181.98,83950439.71
2017-12-26,13638.0,16050.66,13510.54,15700.09,8234.26,125250306.98
2017-12-27,15700.09,16500.91,14454.0,15370.01,8029.25,124139342.62
2017-12-28,15370.01,15464.08,13260.01,14307.35,9301.91,130806984.96
2017-12-29,14307.35,15100.0,13770.0,14305.53,6966.73,100213730.26
2017-12-30,14305.53,14365.39,11701.0,12351.93,12776.35,164673298.69
2017-12-31,12351.93,14145.0,12205.0,13769.34,7123.68,94241790.44
2018-01-01,13769.34,13892.0,12800.0,13351.74,5912.53,78833063.08
2018-01-02,13351.74,15325.0,12875.0,14738.0,7753.18,109224074.7
2018-01-03,14738.0,15440.73,14476.14,15150.0,7101.17,106036383.51
2018-01-04,15150.0,15400.0,14083.91,15167.63,7524.95,111185470.03
2018-01-05,15167.63,17108.0,14772.46,16924.0,7958.89,127071935.81
2018-01-06,16924.0,17257.09,16200.0,17158.73,4558.22,76125226.33
2018-01-07,17158.73,17177.45,15683.86,16174.43,4446.04,72935547.11
2018-01-08,16174.43,16277.5,13268.19,14922.81,8907.42,132386233.28
2018-01-09,14922.81,15427.83,14110.84,14388.06,5357.29,79106643.47
2018-01-10,14388.06,15000.0,13270.0,14854.0,7789.71,109754014.55
2018-01-11,14854.0,14931.0,12593.46,13291.68,9749.88,131799939.75
2018-01-12,13291.68,14119.63,12600.0,13812.53,4975.26,67634697.85
2018-01-13,13812.53,14591.37,13758.0,14205.0,3279.74,46584640.5
2018-01-14,14205.0,14449.03,12854.0,13560.0,4888.93,65638686.27
2018-01-15,13560.0,14300.0,13304.03,13580.0,3879.73,53535285.42
2018-01-16,13580.0,13589.88,10000.0,11102.7,17107.23,198203240.61
2018-01-17,11102.7,11800.0,9150.29,11036.12,16353.79,170671826.84
2018-01-18,11036.12,11900.0,10400.0,11010.0,10593.3,119824231.84
2018-01-19,11010.0,11750.0,10641.0,11410.54,5388.71,60647072.42
2018-01-20,11410.54,13400.0,11406.7,12750.17,6700.67,83448831.48
2018-01-21,12750.17,12750.17,10950.0,11510.0,6608.21,77777897.88
2018-01-22,11510.0,11896.06,9948.0,10767.0,8553.42,92371635.39
2018-01-23,10767.0,11400.0,9880.0,10807.77,6772.2,72381369.28
2018-01-24,10807.77,11516.8,10350.0,11388.8,4837.58,53417007.87
2018-01-25,11388.8,11722.65,10890.0,11170.46,3908.71,43995430.32
2018-01-26,11170.46,11635.62,10293.19,11079.31,6268.17,68040992.54
2018-01-27,11079.31,11650.0,10824.82,11480.56,3971.22,44932560.26
2018-01-28,11480.56,12200.0,11425.0,11850.0,4119.4,48878713.47
2018-01-29,11850.0,12000.0,11100.0,11227.0,3123.58,35761454.81
2018-01-30,11227.0,11271.33,9850.0,10181.54,6439.28,67375546.23
2018-01-31,10181.54,10424.63,9700.46,10261.26,4204.13,42316889.54
2018-02-01,10261.26,10367.78,8820.0,9199.57,6084.61,57494536.76
2018-02-02,9199.57,9211.45,7966.89,8872.0,11578.56,100201900.73
2018-02-03,8872.0,9497.13,8207.79,9216.41,5697.6,51414495.73
2018-02-04,9216.41,9400.0,7900.05,8168.01,6283.56,53690353.48
2018-02-05,8168.01,8370.0,6666.67,6960.0,16260.93,120383256.54
2018-02-06,6960.0,7921.69,6012.62,7724.0,22290.57,153123114.49
2018-02-07,7724.0,8640.0,7200.0,7568.4,11660.41,92900223.4
2018-02-08,7568.4,8700.1,7568.4,8250.0,6863.02,56750801.26
2018-02-09,8250.0,8745.0,7756.0,8682.31,5169.73,42846194.62
2018-02-10,8682.31,9070.0,8144.47,8560.42,6157.82,53070135.4
2018-02-11,8560.42,8560.42,7805.0,8070.0,4509.32,36772320.68
2018-02-12,8070.0,9000.0,8070.0,8910.0,3826.24,33126284.39
2018-02-13,8910.0,8943.5,8355.0,8500.62,3642.31,31293751.68
2018-02-14,8500.62,9485.89,8500.62,9470.0,4108.86,37263750.95
2018-02-15,9470.0,10198.5,9319.84,10004.0,5275.11,51604899.34
2018-02-16,10004.0,10280.0,9674.52,10161.0,3012.0,30062234.36
2018-02-17,10161.0,11069.44,10045.0,11049.0,3857.72,41193022.44
2018-02-18,11049.0,11248.0,10080.0,10379.0,4812.4,51229772.14
2018-02-19,10379.0,11246.99,10290.0,11156.0,3077.16,33452377.08
2018-02-20,11156.0,11777.0,11081.0,11217.17,4494.84,51451610.46
2018-02-21,11217.17,11272.57,10224.3,10441.06,6189.48,66377090.39
2018-02-22,10441.06,10912.0,9722.22,9845.54,5590.31,56575837.76
2018-02-23,9845.54,10405.5,9559.97,10149.24,4499.47,44982531.93
2018-02-24,10149.24,10490.0,9360.0,9700.0,4245.86,41772803.85
2018-02-25,9700.0,9845.0,9247.72,9559.2,2618.51,24996319.77
2018-02-26,9559.2,10455.0,9358.53,10338.05,3754.49,37444837.68
2018-02-27,10338.05,10879.0,10121.0,10589.17,3483.14,36852886.43
2018-02-28,10589.17,11074.0,10252.0,10322.07,3174.72,33726412.59
2018-03-01,10322.07,11080.0,10201.12,10936.78,2598.61,27817545.13
