day,close,high,low,open,volumefrom,volumeto
2017-06-01,15.646695999999999,17.35680768,14.37478689,16.044691,19169217150.988503,307214515638.9479
2017-06-02,16.176944000000002,17.0422752,15.13843275,15.646695999999999,6455789562.9681,102985776708.58202
2017-06-03,15.442584,16.97610775,14.534474,16.176944000000002,8131328553.798401,126835020305.4978
2017-06-04,15.442584,15.442584,15.442584,15.442584,0.0,0.0
2017-06-05,16.705547040000003,18.04167456,15.040872,16.3181524,3847278688.3932996,64773504371.56801
2017-06-06,17.076,18.357194999999997,15.051720000000001,16.705547040000003,23497355963.1628,395157779942.4508
2017-06-07,16.671941,18.958668650000003,15.135292000000002,17.076,24528350780.416,424910220623.0046
2017-06-08,17.137836,17.87658565,15.624643400000002,16.671941,6596837700.0687,111192706408.98291
2017-06-09,17.206371,17.915684000000002,16.61472,17.137836,4878900896.435399,83970026444.1998
2017-06-10,19.232848800000003,19.907196,16.21224,17.206371,21216755567.3528,376195570253.7006
2017-06-11,21.44083,23.13129,17.2608,19.232848800000003,33315375470.968502,673510943568.6702
2017-06-12,19.02577,23.319725000000002,15.456000000000001,21.44083,72097256043.0084,1371236418574.5889
2017-06-13,20.00885575,21.175,17.821282200000002,19.02577,20642357730.3272,399862168567.85266
2017-06-14,17.225391260000002,20.81022625,16.025354999999998,20.00885575,26494541010.2488,482151372957.4565
2017-06-15,16.6687794,17.765108920000003,13.273164,17.225391260000002,42760332751.9394,664227551270.7104
2017-06-16,16.984125000000002,17.647161269999998,15.393279999999999,16.6687794,9487862403.725199,158323587126.89963
2017-06-17,21.6341307,22.87824,16.4213973,16.984125000000002,30964947980.461002,602666817620.5596
2017-06-18,19.988246000000004,23.539611750000002,18.989488,21.6341307,40910911879.141495,856930186252.404
2017-06-19,21.439315,22.621910420000003,19.876815,19.988246000000004,12886373555.3616,274334498148.9043
2017-06-20,20.452888,23.30931504,18.164027049999998,21.439315,15449576317.564001,324212620502.29706
2017-06-21,19.05002,21.559793940000002,17.0769312,20.452888,13757484735.8029,264667027555.8946
2017-06-22,19.33388416,20.281640120000002,17.810544,19.05002,3757632886.7155995,71292034250.047
2017-06-23,19.61649,20.3728,18.841499999999996,19.33388416,1636457720.9662,32365538155.0239
2017-06-24,18.055097760000002,19.858943999999997,17.27408416,19.61649,3007133866.88,55339818644.737
2017-06-25,18.48700269,21.417802790000003,16.513699999999996,18.055097760000002,26068560078.650997,501476798823.5754
2017-06-26,17.51915106,19.670011199999998,14.4672,18.48700269,32274033153.643997,546607155350.586
2017-06-27,18.0218,18.930384,14.365186249999999,17.51915106,25698553117.504,425985775761.93524
2017-06-28,18.3449,19.00618338,16.517525799999998,18.0218,7904561898.2904005,140717396459.816
2017-06-29,17.4767676,18.73194208,16.71355432,18.3449,4173586035.8508005,74182375446.3824
2017-06-30,17.232222599999997,18.4485,16.81477,17.4767676,3611861699.3382,63921203214.631195
2017-07-01,16.174700220000002,17.445648000000002,15.211439999999998,17.232222599999997,3824389289.297,62425726167.0078
2017-07-02,16.941268979999997,17.360995000000003,15.569766029999998,16.174700220000002,3269806718.0571,53690493324.8258
2017-07-03,17.1971988,18.0888701,15.982423050000001,16.941268979999997,4619977639.4916,79092708375.9551
2017-07-04,17.3634,18.229715679999998,16.633276,17.1971988,3744986866.7156005,65798182103.59599
2017-07-05,17.311939000000002,17.893917000000002,16.46132796,17.3634,1661940018.1206002,28421784897.209206
2017-07-06,17.39151425,17.9905632,16.263792929999997,17.311939000000002,1533166899.9475,26487117007.806004
2017-07-07,15.934541,17.7307042,15.526584,17.39151425,3360659164.8375,55807795711.053
2017-07-08,16.2898353,16.59829697,14.51516,15.934541,4234059816.4734,65633683210.881
2017-07-09,15.565754340000002,16.902195,15.314,16.2898353,1152559393.9678001,18555785845.119602
2017-07-10,14.08128,16.8548028,12.903,15.565754340000002,13244934404.6688,199724358508.83002
2017-07-11,13.841040000000001,15.326274359999998,12.045794,14.08128,20031213587.8016,273083255555.5559
2017-07-12,18.793527199999996,19.70806365,12.99001,13.841040000000001,34808681967.5868,595965504214.2108
2017-07-13,17.4777977,19.5408,16.136530650000005,18.793527199999996,12739005648.7772,226729261234.6758
2017-07-14,16.963447900000002,18.09265,15.5782,17.4777977,7144347579.545,119336803925.01811
2017-07-15,14.6710725,17.046799,14.3956,16.963447900000002,14302645502.569801,219695149501.56
2017-07-16,13.995515300000001,15.454296,12.844999999999999,14.6710725,28695173880.9536,401356806823.6167
2017-07-17,15.141354,16.964405,13.018992870000002,13.995515300000001,15879126758.1525,236699275028.5716
2017-07-18,15.7228,16.66069,13.80883494,15.141354,24873865756.48,382194604071.626
2017-07-19,14.184,16.6210803,13.77714,15.7228,9578225793.1815,145021731088.367
