day,close,high,low,open,volumefrom,volumeto
2017-06-01,1.31839616,1.3595534400000002,1.095314905,1.146834,21186763268.103603,26047204739.958702
2017-06-02,1.3419784,1.43869632,1.077493543,1.31839616,14071973203.6761,17989804524.4928
2017-06-03,1.3052160000000002,1.4322582499999998,1.177057967,1.3419784,13263522908.720001,17223898922.4981
2017-06-04,1.3052160000000002,1.3052160000000002,1.3052160000000002,1.3052160000000002,0.0,0.0
2017-06-05,1.8181348640000001,1.8447520000000002,1.3123757680000003,1.3372051440000001,17991098605.5406,28912887868.992
2017-06-06,2.0670498,2.353635,1.4749860000000001,1.8181348640000001,222847867753.68018,430901163550.9096
2017-06-07,2.24100305,3.58105005,1.8371060000000001,2.0670498,324710375047.1168,866822950241.4338
2017-06-08,3.139288,3.26986835,2.1238870000000003,2.24100305,89215688946.33778,237409450648.2361
2017-06-09,3.801735,3.96289,2.87434656,3.139288,67071409515.10059,221818519471.701
2017-06-10,3.5991296000000004,4.649856,3.3396,3.801735,97662752340.829,385341219564.3372
2017-06-11,3.8564123,4.1082600000000005,2.906496,3.5991296000000004,49965714415.831505,174448236039.44128
2017-06-12,3.1341099500000005,3.9049050000000003,2.5300000000000002,3.8564123,106528046375.66641,331619537304.73444
2017-06-13,3.61631627,3.8775,2.9383750199999996,3.1341099500000005,41075068955.277695,142229322843.2714
2017-06-14,3.2484075800000003,3.73355928,2.7231738,3.61631627,51335993094.1668,166109987222.53848
2017-06-15,2.9942066699999996,3.35032932,2.2132,3.2484075800000003,99176368185.856,269498611733.616
2017-06-16,2.94635,3.25046688,2.64992,2.9942066699999996,14321691394.867998,42631575789.614006
2017-06-17,3.0920799,3.38448,2.7250515,2.94635,18074610957.4635,55206233008.2832
2017-06-18,3.1029135,3.4695513,2.7956879999999997,3.0920799,24587688069.6342,76003107116.508
2017-06-19,3.2133142,3.4271688,3.0001335,3.1029135,14261022551.030802,45698325800.8164
2017-06-20,3.3296639999999997,3.8691011700000004,2.8457402999999997,3.2133142,29619711448.319996,101881524498.70789
2017-06-21,3.1439999999999997,3.608566,2.9478036,3.3296639999999997,16089460632.779802,52241001634.4375
2017-06-22,3.3069710599999995,3.4758478999999998,2.9790240000000003,3.1439999999999997,4321596232.343599,13928962949.902
2017-06-23,3.23871,3.38096,3.10845,3.3069710599999995,2871291408.1654005,9277213713.9096
2017-06-24,3.1268465200000004,3.448704,2.9411039999999997,3.23871,8188836690.008001,26177545231.242
