day,close,high,low,open,volumefrom,volumeto
2017-06-01,0.219053744,0.2368323144,0.18838547930000002,0.19063369,816402077104.3242,173761601006.25592
2017-06-02,0.217924,0.22905686879999998,0.2040003035,0.219053744,287010134720.14764,61585675460.176796
2017-06-03,0.20745023999999998,0.2357889275,0.1865335639,0.217924,336643573449.8736,71319036706.6167
2017-06-04,0.20745023999999998,0.20745023999999998,0.20745023999999998,0.20745023999999998,0.0,0.0
2017-06-05,0.2301723424,0.25033284640000003,0.19395562560000001,0.20255040959999998,296621358976.06067,67845244850.88
2017-06-06,0.2316644,0.2538336,0.1964412,0.2301723424,1017468702291.928,228267752877.07303
2017-06-07,0.205687625,0.2351012315,0.19442811999999998,0.2316644,651589729573.1711,142260487545.429
2017-06-08,0.21512208,0.223492285,0.19360637400000003,0.205687625,335870215005.6498,70568872469.51231
2017-06-09,0.21562877699999997,0.22867871,0.2095946928,0.21512208,249995514478.8332,54548648234.45981
2017-06-10,0.1877171032,0.22426836719999999,0.18307079999999998,0.21562877699999997,512091499910.6946,103332159585.50941
2017-06-11,0.21129497400000002,0.23518300000000003,0.18215712,0.1877171032,418768357293.507,88011396834.00119
2017-06-12,0.1922888295,0.24310035000000002,0.164933,0.21129497400000002,1753659099966.9019,348933822463.3104
2017-06-13,0.2036754293,0.212685,0.18022368600000002,0.1922888295,441980944583.9179,87440746559.4712
2017-06-14,0.19213579000000003,0.23015427930000001,0.1727556,0.2036754293,1350010810097.2573,271568265446.13248
2017-06-15,0.1867045761,0.2001588082,0.146876,0.19213579000000003,1452899804014.5498,250145727886.90158
2017-06-16,0.18593659999999998,0.19800100079999997,0.169456,0.1867045761,278811338041.78156,51693634768.75361
2017-06-17,0.198925545,0.2136024,0.1772231319,0.18593659999999998,397200910446.1035,77760707650.9552
2017-06-18,0.19203171500000002,0.20949330299999996,0.18076856,0.198925545,351527557580.0289,68302063695.978004
2017-06-19,0.19811993500000002,0.20770720000000004,0.18784955,0.19203171500000002,255226441232.11923,50209435879.497604
2017-06-20,0.20666327999999998,0.23398452,0.18315287119999998,0.19811993500000002,724682135448.4199,151033691049.142
