day,open,high,low,close,volumefrom,volumeto
2017-06-01,0.01128,0.01241,0.011000000000000001,0.01146,1019122.3,11832.72
2017-06-02,0.01146,0.011909999999999999,0.01081,0.01121,554894.53,6359.14
2017-06-03,0.01121,0.01133,0.01048,0.010709999999999999,393510.07,4277.86
2017-06-04,0.010709999999999999,0.010709999999999999,0.010709999999999999,0.010709999999999999,0.0,0.0
2017-06-05,0.01098,0.01197,0.01098,0.011340000000000001,487843.6,5607.45
2017-06-06,0.011340000000000001,0.01135,0.01,0.0105,603908.6,6462.88
2017-06-07,0.0105,0.01075,0.0104,0.0106,370465.68,3927.82
2017-06-08,0.0106,0.01143,0.01042,0.01072,560512.79,6079.71
2017-06-09,0.01072,0.011609999999999999,0.01043,0.01048,511397.76,5507.35
2017-06-10,0.01048,0.01065,0.01,0.01024,487969.97,5050.95
2017-06-11,0.01024,0.01172,0.01,0.01132,1014148.04,11100.05
2017-06-12,0.01132,0.011340000000000001,0.01029,0.0109,680365.83,7319.91
2017-06-13,0.0109,0.011290000000000001,0.01064,0.011290000000000001,399781.11,4355.9
2017-06-14,0.011290000000000001,0.012320000000000001,0.01072,0.0118,984782.43,11312.58
2017-06-15,0.0118,0.01253,0.0114,0.01204,1141279.71,13609.57
2017-06-16,0.01204,0.01375,0.0119,0.0137,1495135.46,19144.21
2017-06-17,0.0137,0.0182,0.013669999999999998,0.0174,5845357.26,93122.4
2017-06-18,0.0174,0.01755,0.01567,0.01732,2428057.33,40650.67
2017-06-19,0.01732,0.01945,0.0168,0.0183,2906193.29,52971.89
2017-06-20,0.0183,0.018619999999999998,0.01511,0.01671,1488988.26,25538.56
2017-06-21,0.01671,0.0172,0.015359999999999999,0.01658,1077151.39,17512.8
2017-06-22,0.01658,0.01778,0.01624,0.017130000000000003,712497.61,12157.7
2017-06-23,0.017130000000000003,0.0173,0.01652,0.016880000000000003,390580.44,6612.26
2017-06-24,0.016880000000000003,0.01699,0.016309999999999998,0.01659,301781.9,5014.99
2017-06-25,0.01659,0.016909999999999998,0.01566,0.01625,397174.33,6510.98
2017-06-26,0.01625,0.01647,0.01462,0.015819999999999997,651826.71,10062.12
2017-06-27,0.015819999999999997,0.01605,0.014730000000000002,0.015719999999999998,471330.78,7253.74
2017-06-28,0.015719999999999998,0.01665,0.0153,0.016390000000000002,410291.71,6608.78
2017-06-29,0.016390000000000002,0.0165,0.01563,0.01584,248464.74,3989.03
2017-06-30,0.01584,0.0164,0.01567,0.016069999999999997,194356.71,3117.38
2017-07-01,0.016069999999999997,0.01611,0.015430000000000001,0.0158,165446.68,2609.43
2017-07-02,0.0158,0.01681,0.0151,0.01652,376167.86,6088.11
2017-07-03,0.01652,0.018619999999999998,0.0163,0.01786,1062880.52,19053.64
2017-07-04,0.01786,0.0213,0.0176,0.02125,1855839.72,36502.11
2017-07-05,0.02125,0.02165,0.0191,0.02034,1370537.83,27928.59
2017-07-06,0.02034,0.02036,0.01876,0.01964,573843.96,11268.92
2017-07-07,0.01964,0.01974,0.01795,0.01842,658891.02,12318.84
2017-07-08,0.01842,0.0204,0.0178,0.020040000000000002,802614.78,15408.25
2017-07-09,0.020040000000000002,0.02048,0.01926,0.01938,489731.4,9680.16
2017-07-10,0.01938,0.019790000000000002,0.01856,0.01916,591288.61,11299.12
2017-07-11,0.01916,0.019540000000000002,0.01795,0.01907,604982.2,11376.24
2017-07-12,0.01907,0.02022,0.0186,0.01971,538814.4,10553.19
2017-07-13,0.01971,0.01985,0.01895,0.0194,306063.27,5911.67
2017-07-14,0.0194,0.019530000000000002,0.01815,0.01924,456255.76,8637.39
2017-07-15,0.01924,0.0195,0.01871,0.01939,390468.04,7464.42
2017-07-16,0.01939,0.0215,0.01925,0.02138,659740.3,13318.38
2017-07-17,0.02138,0.021509999999999998,0.018969999999999997,0.019,764650.14,15445.77
2017-07-18,0.019,0.01949,0.01838,0.01888,716810.37,13590.96
2017-07-19,0.01888,0.019119999999999998,0.0171,0.017730000000000003,542134.78,9866.48
2017-07-20,0.017730000000000003,0.01811,0.015030000000000002,0.0157,765946.42,12817.51
2017-07-21,0.0157,0.0177,0.015569999999999999,0.01702,546606.2,9209.2
2017-07-22,0.01702,0.0171,0.0157,0.01652,333494.07,5481.77
