day,close,high,low,open,volumefrom,volumeto
2017-06-01,26.525315999999997,29.393829599999997,23.881990000000005,24.78216,18201330644.763,483974185372.2408
2017-06-02,26.993679999999998,28.749787199999997,24.5163233,26.525315999999997,5339322793.4019,142090229461.3016
2017-06-03,26.475119999999997,28.1238925,24.5679496,26.993679999999998,3773478244.0496,99235583300.2434
2017-06-04,26.475119999999997,26.475119999999997,26.475119999999997,26.475119999999997,0.0,0.0
2017-06-05,29.884982400000005,31.5452592,26.214091200000002,26.214091200000002,2789523853.8519998,82521109331.28
2017-06-06,29.883000000000003,32.858250000000005,25.8,29.884982400000005,17887035963.508,528930711763.1456
2017-06-07,28.0423,30.772412499999998,26.665599999999998,29.883000000000003,6625467495.628799,192607489638.6498
2017-06-08,29.88736,31.971424499999998,26.663738000000002,28.0423,7056928892.7627,206744512430.84732
2017-06-09,29.512728,33.100109999999994,28.8819216,29.88736,4587048690.0288,138965546555.24152
2017-06-10,28.793036800000003,30.950604,27.6,29.512728,5272427691.2554,154552569124.293
2017-06-11,33.247972,34.89044,27.84,28.793036800000003,10858939430.898,341828054076.0735
2017-06-12,28.024445000000004,33.6231,23.667,33.247972,23139541239.2652,648945258961.1472
2017-06-13,30.220733300000003,31.047500000000003,26.7444912,28.024445000000004,6405216986.0091,183973080460.21896
2017-06-14,28.164004000000002,33.62386720000001,24.367632,30.220733300000003,24869360661.1938,714425712665.979
2017-06-15,28.5886188,30.8220458,22.9368,28.164004000000002,53314265361.6066,1423930515292.9062
2017-06-16,33.359500000000004,34.065487499999996,26.656000000000002,28.5886188,27230782522.143196,831150098831.1892
2017-06-17,45.36441,48.048,32.3925687,33.359500000000004,85257166047.867,3425190491625.504
2017-06-18,43.166636,46.3398975,37.73336,45.36441,44596687433.2959,1885291025255.262
2017-06-19,47.269815,50.498813,41.6892,43.166636,32313033209.6572,1498382410746.1243
2017-06-20,44.58228,51.866568599999994,38.7379603,47.269815,20626060972.824,942109076469.1456
2017-06-21,43.439600000000006,47.744104,39.032985599999996,44.58228,17692200809.2361,766396827998.808
2017-06-22,45.79499940000001,48.093833200000006,41.31456,43.439600000000006,6022357548.620599,270846639460.08502
2017-06-23,45.06960000000001,47.056,43.778,45.79499940000001,1898228750.0088003,86438041303.03221
2017-06-24,41.5327332,45.66912000000001,39.974505199999996,45.06960000000001,4014514081.1300006,170910961255.0465
2017-06-25,40.329412500000004,44.0013419,36.943506,41.5327332,6640560182.1783,270430322965.73578
2017-06-26,37.893487799999996,41.322077099999994,32.047039999999996,40.329412500000004,20398460610.753,742063572950.7324
2017-06-27,39.45719999999999,40.3818,31.939500900000002,37.893487799999996,12543742860.2988,452623770452.4172
2017-06-28,41.18807,42.637153500000004,36.572814,39.45719999999999,6570140651.411401,262066819414.89682
2017-06-29,39.100564799999994,41.90307,37.495744800000004,41.18807,3173456260.1124,126426752481.99521
2017-06-30,38.94821619999999,41.164,37.641063700000004,39.100564799999994,1771761599.0613,70012466086.66661
2017-07-01,37.075332,39.34062,35.24212,38.94821619999999,1910846284.2616,71241072813.93509
2017-07-02,40.2285128,41.43664999999999,34.660691,37.075332,3863781842.2398,148550562763.38388
2017-07-03,45.3011756,48.261177999999994,39.406065,40.2285128,13683289980.7656,616031489067.3844
2017-07-04,54.825,56.046903,44.281600000000005,45.3011756,21010945065.1716,1068119043380.5446
2017-07-05,52.86366,56.720835,47.379651,54.825,10416279383.296202,540567669646.52344
2017-07-06,50.866618,53.0467584,47.77027639999999,52.86366,3109803880.23,157498233688.068
2017-07-07,45.62634,51.3202494,43.492850000000004,50.866618,7970505835.287001,373319924040.6984
2017-07-08,51.0873708,52.005108,43.076,45.62634,7134587250.0804,339792354533.77496
2017-07-09,47.9288718,52.40832,47.572199999999995,51.0873708,2817434538.8280005,140274559282.2336
2017-07-10,44.37456,49.467084,41.64864,47.9288718,11387083354.468801,517534570281.9152
2017-07-11,43.55588,46.4159022,39.184850000000004,44.37456,15138300195.584,652458307031.5128
2017-07-12,46.829383199999995,48.496658999999994,40.827,43.55588,9330320288.016,422850676929.44226
2017-07-13,45.149038000000004,47.64,43.28198950000001,46.829383199999995,4297214008.5156,194146213723.0306
2017-07-14,42.441708399999996,45.895500000000006,38.732099999999996,45.149038000000004,6799237399.46,287509383719.3943
2017-07-15,38.343725,43.170465,36.89612,42.441708399999996,11249532610.2552,442259133722.3394
2017-07-16,41.175742,44.160999999999994,35.32375,38.343725,22708366684.448006,883250380265.5853
2017-07-17,42.2446,47.856308399999996,36.463944299999994,41.175742,21923444740.4694,916760088179.9368
2017-07-18,43.424,46.5811,38.9154226,42.2446,23316837801.581997,1007551523269.1759
2017-07-19,39.892500000000005,46.077287999999996,37.791000000000004,43.424,12514286873.913,523987991851.4488
2017-07-20,44.823499999999996,52.98986,33.771207600000004,39.892500000000005,34162596695.0202,1484945605455.998
2017-07-21,45.387234,50.6928,40.489785,44.823499999999996,14974304179.309998,688628393493.04
2017-07-22,47.03244,49.752621000000005,41.55005,45.387234,6908489737.2036,319178782031.8776
2017-07-23,45.0684234,48.0697035,42.480000000000004,47.03244,3922282568.9073,177579277472.1784
2017-07-24,45.002100000000006,46.596855999999995,42.5768574,45.0684234,2598262445.3157,117150867510.73921
2017-07-25,42.28768,46.87200000000001,37.7345213,45.002100000000006,12927844680.912401,544427589397.2144
2017-07-26,41.987936999999995,44.3297232,39.24,42.28768,5080263438.829801,211217207289.68698
2017-07-27,41.812200000000004,44.936485499999996,39.100464,41.987936999999995,2896548781.7584,120744627879.966
2017-07-28,39.5898162,45.0810455,35.378,41.812200000000004,10603906230.8152,424378604750.67535
2017-07-29,41.22004,42.76197,37.226,39.5898162,2329778097.105,92120860795.743
2017-07-30,40.001090000000005,42.7616997,37.22991579999999,41.22004,2113504966.2996001,85102306020.2692
2017-07-31,42.05415000000001,45.5514,34.0559505,40.001090000000005,4699902422.0407,191263489868.02203
2017-08-01,43.318478400000004,47.62229,38.6496,42.05415000000001,7769013115.54,330668736379.67004
2017-08-02,41.64557,43.891473,41.001934199999994,43.318478400000004,1701810501.1220002,72124982790.20761
2017-08-03,42.594123599999996,44.0134259,40.7398,41.64557,734210805.526,31151121613.4715
2017-08-04,43.0883005,44.26406299999999,41.07094,42.594123599999996,986030945.2533,42249794157.7018
2017-08-05,46.210302600000006,51.89480999999999,38.51307,43.0883005,5680016917.660801,260545992510.18
2017-08-06,45.36745,47.881229999999995,39.75895,46.210302600000006,2472790750.836,111282000441.6924
2017-08-07,45.98847,49.103298,42.79131,45.36745,1662740084.3607,76271734806.39758
2017-08-08,48.81141,50.634,44.0525,45.98847,3235973821.1808,151028754098.992
2017-08-09,47.514345000000006,52.60730280000001,43.174270299999996,48.81141,2762514947.595,133091820873.95401
2017-08-10,46.797419,49.43575,44.6337,47.514345000000006,1121227779.8502,53279967474.522995
2017-08-11,46.791219000000005,50.787118,43.4632464,46.797419,1670414135.855,78163590558.6404
2017-08-12,46.05292,51.53408,41.554464900000006,46.791219000000005,5764313095.345,267512395869.8724
2017-08-13,45.135938,51.1436576,40.28483,46.05292,10268813919.0572,469067296574.8242
